is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Richard Walker,RWalker@verizon.com,618-881-0286,************3142
0,423,2017,July,29,22,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,122.4,0,1,Check-Out,7/24/2017,Jordan Ryan,JRyan@xfinity.com,720-844-2647,************7540
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Ernest Lucas,Lucas_Ernest@gmail.com,530-952-7371,************1971
0,423,2017,July,29,22,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,114.4,0,2,Check-Out,7/24/2017,Michelle Singleton,Michelle_S@protonmail.com,200-919-5747,************1144
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Sarah Austin,SAustin@mail.com,204-629-8965,************1873
0,423,2017,July,29,22,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,122.4,0,1,Check-Out,7/24/2017,Trevor Jensen,TJensen98@gmail.com,545-108-4178,************3514
0,423,2017,July,29,22,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,122.4,0,1,Check-Out,7/24/2017,Jennifer Melton,Jennifer_Melton66@yandex.com,347-942-8305,************8850
0,423,2017,July,29,22,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,114.4,0,1,Check-Out,7/24/2017,Kevin Carpenter,Kevin_C25@verizon.com,238-874-5853,************1985
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Sean Richardson,Sean_R77@yahoo.com,658-557-4045,************5149
0,423,2017,July,29,22,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,122.4,0,1,Check-Out,7/24/2017,Allison Miller,Miller_Allison50@aol.com,980-528-7844,************9368
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Keith Harris,Keith.Harris11@hotmail.com,241-673-2754,************2941
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Richard Knight,Richard.Knight13@att.com,875-151-7101,************5002
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Edward Guerra,Edward_Guerra@att.com,276-527-7591,************2873
0,423,2017,July,29,22,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,122.4,0,2,Check-Out,7/24/2017,Kevin Martinez,Kevin_Martinez@yandex.com,158-424-7954,************6939
0,423,2017,July,29,22,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,122.4,0,1,Check-Out,7/24/2017,Lisa Mitchell,Lisa.Mitchell@outlook.com,933-626-4612,************3854
0,423,2017,July,29,22,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,122.4,0,1,Check-Out,7/24/2017,Samantha Singleton,Samantha.Singleton@comcast.net,877-099-4936,************2363
0,423,2017,July,29,22,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,114.4,0,1,Check-Out,7/24/2017,Summer Wright,Summer.W@gmail.com,876-675-0737,************2315
0,423,2017,July,29,22,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,122.4,0,1,Check-Out,7/24/2017,Kevin Dickson,Kevin_Dickson13@att.com,961-986-2373,************7787
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Bobby Jackson,BJackson99@comcast.net,514-386-8046,************7502
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Jeffrey Miller,Jeffrey.Miller@xfinity.com,427-880-8375,************5437
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Matthew Payne,Matthew_P@gmail.com,652-729-1417,************1903
0,423,2017,July,29,22,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,122.4,0,1,Check-Out,7/24/2017,Jessica Patterson,Jessica.P@yandex.com,943-291-5330,************8365
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Cindy Ramirez,Cindy_R@xfinity.com,688-562-6900,************2414
0,141,2017,July,29,21,1,2,1,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,,0,Transient-Party,138,0,0,Check-Out,7/24/2017,Kelly Oliver,KellyOliver39@outlook.com,637-900-1891,************9670
0,141,2017,July,29,21,1,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient-Party,138,0,0,Check-Out,7/24/2017,Frank Davis,FrankDavis@hotmail.com,824-419-6818,************2375
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Tracy Brooks,Brooks.Tracy@xfinity.com,830-372-8240,************1915
0,423,2017,July,29,22,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,122.4,0,1,Check-Out,7/24/2017,Omar Rowland,Rowland_Omar34@hotmail.com,157-447-1628,************8712
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Jacob Ware,JWare@protonmail.com,375-126-7113,************9037
0,423,2017,July,29,22,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,122.4,0,1,Check-Out,7/24/2017,Robert Johnson,RJohnson22@mail.com,908-916-3843,************2236
0,423,2017,July,29,22,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,122.4,0,1,Check-Out,7/24/2017,Tammy Mitchell,Mitchell_Tammy88@hotmail.com,433-503-7956,************2045
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Deanna Richards,Deanna_Richards@hotmail.com,525-913-0950,************2957
0,423,2017,July,29,22,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,122.4,0,1,Check-Out,7/24/2017,Rodney Wells,Rodney_Wells@yahoo.com,872-796-5599,************1480
0,128,2017,July,29,21,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,138,0,0,Check-Out,7/24/2017,Mary Robinson,Mary.R@hotmail.com,631-798-2469,************2409
0,141,2017,July,29,21,1,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient-Party,138,0,0,Check-Out,7/24/2017,David Conley,DavidConley84@yahoo.com,108-361-7444,************4766
0,89,2017,July,29,22,1,1,2,1,1,BB,BRA,Direct,Direct,0,0,0,E,E,1,No Deposit,14,,0,Transient,180,0,3,Check-Out,7/24/2017,David Li,David.L@att.com,737-817-2747,************1023
0,138,2017,July,29,20,1,3,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,173.25,0,1,Check-Out,7/24/2017,Diana Hoover,Diana.Hoover39@verizon.com,763-399-4410,************5660
0,256,2017,July,29,21,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient-Party,107.1,0,2,Check-Out,7/24/2017,Mark Hernandez,Hernandez.Mark26@xfinity.com,602-419-2684,************2164
0,256,2017,July,29,21,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient-Party,107.1,0,2,Check-Out,7/24/2017,Aaron Torres,AaronTorres@yahoo.com,211-129-7414,************8761
0,203,2017,July,29,18,1,5,3,0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16,,0,Transient,107.1,0,1,Check-Out,7/24/2017,Shane Brooks,Shane_B@aol.com,514-936-5538,************2996
0,11,2017,July,29,21,1,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,146,0,0,Check-Out,7/24/2017,Andrea Matthews,AMatthews@hotmail.com,743-447-6892,************3754
0,256,2017,July,29,21,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient-Party,107.1,0,2,Check-Out,7/24/2017,Sarah Cox,Sarah_Cox@protonmail.com,142-282-5042,************1012
0,147,2017,July,29,20,1,3,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,159,,0,Transient,163.8,0,0,Check-Out,7/24/2017,Joseph Joyce,JJoyce@hotmail.com,570-972-9023,************1227
0,129,2017,July,29,22,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,139.5,0,0,Check-Out,7/24/2017,Daniel Baker,Baker.Daniel54@verizon.com,913-220-3086,************8764
0,129,2017,July,29,22,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,,0,Transient,166.5,0,0,Check-Out,7/24/2017,Jennifer Rocha,Jennifer_R86@yandex.com,916-660-0827,************8604
0,423,2017,July,29,22,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,122.4,0,1,Check-Out,7/24/2017,Chris Carrillo,Chris_Carrillo26@hotmail.com,690-406-1078,************4732
0,9,2017,July,30,23,1,0,2,0,0,SC,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,140,0,1,Check-Out,7/24/2017,Samuel Santiago,SamuelSantiago@xfinity.com,873-127-7861,************8900
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Bethany Bennett,BethanyBennett@protonmail.com,414-033-4925,************4304
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Nicole Carter,Nicole_Carter@comcast.net,269-792-0368,************1166
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Loretta Wilson,Wilson_Loretta@hotmail.com,876-410-8127,************9620
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Mark Padilla,Mark_P@hotmail.com,528-572-8056,************1398
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Megan Phillips,Megan_Phillips@gmail.com,147-017-7108,************4274
0,423,2017,July,29,22,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,122.4,0,1,Check-Out,7/24/2017,Miranda Bennett,Miranda_B12@mail.com,920-865-2095,************7877
0,423,2017,July,29,22,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,122.4,0,1,Check-Out,7/24/2017,Martin Rodriguez,Martin.R@outlook.com,294-827-3939,************7181
0,253,2017,July,29,21,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,,0,Transient-Party,99.9,0,0,Check-Out,7/24/2017,Dana Johnson,Johnson.Dana@comcast.net,500-018-6067,************6123
0,253,2017,July,29,21,1,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,,0,Transient-Party,107.1,0,0,Check-Out,7/24/2017,Benjamin Wilson,Benjamin.W40@aol.com,666-798-3123,************3880
0,157,2017,July,30,23,1,0,1,0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient,84.6,0,1,Check-Out,7/24/2017,Jon Hernandez,Jon_Hernandez30@xfinity.com,865-713-3367,************4237
0,160,2017,July,30,23,1,0,1,1,0,BB,BRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,7,,0,Transient,102.35,0,0,Check-Out,7/24/2017,Yvonne Wilson,YvonneWilson75@yandex.com,700-750-7557,************2696
0,160,2017,July,30,23,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52,,0,Transient,80.1,0,1,Check-Out,7/24/2017,Mrs. Danielle Reed,Mrs._Reed@yandex.com,633-628-8637,************5287
0,160,2017,July,30,23,1,0,2,0,1,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52,,0,Transient,89.1,0,2,Check-Out,7/24/2017,Nicole Martinez,Nicole_Martinez@protonmail.com,425-426-9901,************4372
0,89,2017,July,28,15,3,6,2,0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,394,,0,Transient,89.1,0,1,Check-Out,7/24/2017,Wanda Frey,WFrey82@xfinity.com,957-304-5943,************9323
0,132,2017,July,29,21,1,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,174,0,0,Check-Out,7/24/2017,Michael Sutton,MichaelSutton25@protonmail.com,660-612-5536,************1979
0,149,2017,July,29,19,1,4,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,125.46,0,1,Check-Out,7/24/2017,Regina Campbell,Regina.Campbell69@mail.com,341-936-9490,************7668
0,11,2017,July,29,21,1,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,,0,Transient,126,0,0,Check-Out,7/24/2017,Juan Craig,Juan.C@xfinity.com,447-792-4133,************6497
0,14,2017,July,29,21,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,425,,0,Transient,119.72,0,0,Check-Out,7/24/2017,Sharon Arnold,SharonArnold37@comcast.net,878-242-1052,************3333
0,48,2017,July,29,19,1,4,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7,,0,Transient,232.16,0,1,Check-Out,7/24/2017,Lori Harrison,LoriHarrison@gmail.com,172-258-4862,************7637
0,75,2017,July,29,22,1,1,2,2,0,BB,JOR,Direct,Direct,0,0,0,E,E,0,No Deposit,14,,0,Transient,205,0,0,Check-Out,7/24/2017,George Davis,George_D@zoho.com,221-008-7437,************9651
0,200,2017,July,29,21,1,2,2,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,140.7,0,4,Check-Out,7/24/2017,Phillip Ward,Ward_Phillip@att.com,154-561-6813,************5992
0,200,2017,July,29,21,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,122.7,0,3,Check-Out,7/24/2017,Shane Brown,Brown.Shane@hotmail.com,376-237-7696,************5315
0,180,2017,July,29,21,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,,0,Transient,162.33,1,1,Check-Out,7/24/2017,Sarah Cardenas,Sarah.C16@zoho.com,980-869-6962,************7759
0,167,2017,July,29,20,1,3,2,0,0,SC,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,100.8,0,4,Check-Out,7/24/2017,Felicia Ford,Felicia.Ford@verizon.com,109-259-8865,************5099
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Tina Frank,Frank.Tina@aol.com,560-069-9254,************5095
0,423,2017,July,29,22,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,95.5,0,0,Check-Out,7/24/2017,Judith Chavez,Judith_C@protonmail.com,463-028-2293,************4939
0,251,2017,July,29,18,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,107.1,0,1,Check-Out,7/25/2017,Nicholas Smith,Smith_Nicholas@att.com,551-617-3545,************6972
0,174,2017,July,29,18,2,5,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99.13,0,1,Check-Out,7/25/2017,Lisa Green,Green_Lisa57@mail.com,972-318-1825,************1633
0,174,2017,July,29,18,2,5,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99.13,0,1,Check-Out,7/25/2017,Louis Gomez,LouisGomez@comcast.net,670-173-4993,************6027
0,225,2017,July,29,22,2,1,2,0,0,SC,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42,,0,Transient,71.1,0,1,Check-Out,7/25/2017,Jaime Saunders,Saunders_Jaime68@yahoo.com,658-379-7737,************6796
0,149,2017,July,29,21,2,2,3,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,169.65,0,0,Check-Out,7/25/2017,Megan Giles,Megan.G@hotmail.com,309-815-3409,************5243
0,64,2017,July,30,24,1,0,2,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,98,0,1,Check-Out,7/25/2017,Amy Martinez MD,AmyMD@comcast.net,790-988-6008,************8197
0,163,2017,July,29,19,2,4,2,0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,,0,Transient,123.3,0,0,Check-Out,7/25/2017,Adam Farmer,Farmer_Adam@outlook.com,892-361-7168,************4408
0,0,2017,July,30,24,1,0,1,0,0,SC,IND,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,,0,Transient,120,0,1,Check-Out,7/25/2017,Gregory Green,Gregory.G@att.com,336-128-3059,************5964
0,13,2017,July,30,23,2,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40,0,Transient,65,0,0,Check-Out,7/25/2017,Brad Figueroa,Brad.F77@yahoo.com,787-097-2622,************9386
0,25,2017,July,30,24,1,0,3,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,22,,0,Transient,116.1,0,1,Check-Out,7/25/2017,Courtney Griffin,Courtney_G14@comcast.net,102-990-1618,************3492
0,0,2017,July,30,24,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40,0,Transient,65,0,0,Check-Out,7/25/2017,Mary Fisher,Mary.Fisher@verizon.com,677-865-6775,************7226
0,63,2017,July,30,24,1,0,1,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22,,0,Transient,75.6,0,0,Check-Out,7/25/2017,Jessica Hughes,Hughes.Jessica@xfinity.com,963-464-1082,************2956
0,63,2017,July,30,24,1,0,1,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,22,,0,Transient,75.6,0,0,Check-Out,7/25/2017,Jackie Kelley,Jackie.K64@gmail.com,296-314-5205,************8447
0,169,2017,July,29,21,2,2,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,106.65,0,0,Check-Out,7/25/2017,Meghan Wolf,MWolf@outlook.com,268-044-6663,************6028
0,172,2017,July,30,23,2,0,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,86.62,0,1,Check-Out,7/25/2017,Paula Jordan,PaulaJordan@att.com,287-824-4811,************1805
0,31,2017,July,30,23,2,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,170,0,1,Check-Out,7/25/2017,Lori Russo,Lori.R@yandex.com,883-561-9492,************2612
0,13,2017,July,30,23,2,0,3,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,14,,0,Transient,193,0,0,Check-Out,7/25/2017,Mr. Christopher Williams MD,Mr._M11@yandex.com,111-503-7401,************9450
0,12,2017,July,29,21,2,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,119,0,1,Check-Out,7/25/2017,Justin Yoder,JYoder@gmail.com,193-410-8078,************3102
0,4,2017,July,29,22,2,1,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,160,0,2,Check-Out,7/25/2017,Diane Carter,Diane.Carter65@protonmail.com,261-917-3236,************1955
0,24,2017,July,30,24,1,0,2,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,86.4,0,1,Check-Out,7/25/2017,Jennifer Johnson,Johnson.Jennifer55@verizon.com,653-526-6021,************1475
0,210,2017,July,29,21,2,2,3,1,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,83,,0,Transient,194.8,0,0,Check-Out,7/25/2017,Kayla Preston,Kayla.Preston@yandex.com,513-412-4630,************2304
0,177,2017,July,29,22,2,1,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,,0,Transient,89,0,0,Check-Out,7/25/2017,Teresa Thompson,TeresaThompson87@verizon.com,462-012-3825,************2237
0,8,2017,July,30,24,1,0,2,0,0,BB,SRB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85,,0,Transient,98,0,0,Check-Out,7/25/2017,Rachael Silva,RachaelSilva@aol.com,787-193-2940,************4606
0,11,2017,July,29,21,2,2,2,0,1,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,159,,0,Transient,139,0,1,Check-Out,7/25/2017,Bailey Diaz,BDiaz@protonmail.com,607-881-6749,************7687
0,297,2017,July,29,21,2,2,2,1,0,BB,DEU,Direct,Direct,0,0,0,A,A,1,No Deposit,14,,0,Transient,102.1,0,0,Check-Out,7/25/2017,Victoria Glenn,VGlenn81@yahoo.com,204-768-2633,************6904
0,197,2017,July,29,19,2,4,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,,0,Transient,158.95,0,0,Check-Out,7/25/2017,Shane Gamble,Shane.G@gmail.com,463-944-3553,************2469
0,34,2017,July,30,24,1,0,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,140,0,1,Check-Out,7/25/2017,Nathan Castro MD,Nathan_M@gmail.com,322-494-6132,************9327
0,164,2017,July,29,19,2,4,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,,0,Transient,105.95,0,0,Check-Out,7/25/2017,Kristy Smith,Kristy.S@yandex.com,894-636-0637,************6247
0,175,2017,July,29,22,2,1,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,,0,Transient,139.5,0,0,Check-Out,7/25/2017,Russell Murray,RussellMurray@gmail.com,529-123-3467,************8502
0,0,2017,July,30,24,1,0,2,0,0,BB,CZE,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,120,0,0,Check-Out,7/25/2017,Micheal Harper,Harper.Micheal57@comcast.net,209-309-3168,************9373
0,101,2017,July,30,24,1,0,3,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,204,0,2,Check-Out,7/25/2017,Pamela Bird,Pamela.B@mail.com,729-998-1467,************9958
0,153,2017,July,29,18,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,126.13,0,1,Check-Out,7/25/2017,Bryan Silva,BSilva43@aol.com,567-854-2082,************4556
0,63,2017,July,30,24,1,0,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,14,,0,Transient,150.7,0,0,Check-Out,7/25/2017,Michael Powers,Michael.Powers20@xfinity.com,853-782-9453,************4409
0,76,2017,August,32,6,2,0,3,0,0,BB,PRT,Direct,Direct,0,0,1,D,D,2,No Deposit,14,,0,Group,179.5,0,1,Check-Out,8/8/2017,Dorothy Wu,Dorothy_Wu@yahoo.com,459-290-3225,************7814
0,0,2017,July,30,24,1,0,1,1,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,140,0,0,Check-Out,7/25/2017,Seth Hayes,Seth.H@yandex.com,776-309-8040,************4608
0,7,2017,July,30,23,2,0,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,160,0,2,Check-Out,7/25/2017,Henry Peterson,Henry.P@hotmail.com,260-616-5442,************3953
0,55,2017,July,30,23,2,0,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient-Party,134,0,2,Check-Out,7/25/2017,Kevin Stein,Kevin.Stein@att.com,961-009-4688,************4722
0,55,2017,July,30,23,2,0,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient-Party,134,0,2,Check-Out,7/25/2017,Margaret Garcia,Margaret_G41@comcast.net,285-052-1806,************8773
