is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card
0,0,2017,February,7,14,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314,,0,Transient,54.4,0,0,Check-Out,2/16/2017,Susan Jensen,Susan.Jensen@hotmail.com,192-868-2646,************4223
0,30,2017,February,6,9,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,40,,0,Contract,64.12,0,0,Check-Out,2/16/2017,Carrie Johnson,Carrie.J@mail.com,723-391-0264,************2541
0,110,2017,February,6,9,2,5,2,0,0,Undefined,BEL,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,464,,0,Transient,66,0,0,Check-Out,2/16/2017,Nathan Wright,Nathan_W@outlook.com,348-282-0905,************8716
0,1,2017,February,7,12,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient-Party,57,0,1,Check-Out,2/16/2017,Sarah Juarez,Juarez.Sarah@aol.com,558-526-6272,************5506
0,35,2017,February,6,9,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,,0,Transient,81.76,0,0,Check-Out,2/16/2017,Natalie Wilson,Natalie_Wilson@att.com,925-352-8224,************7269
0,9,2017,February,7,15,0,1,2,0,0,BB,CAF,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,251,,0,Transient,42,0,0,Check-Out,2/16/2017,April Mejia,April_Mejia93@yandex.com,129-880-2000,************9578
0,6,2017,February,6,9,2,5,2,0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,464,,0,Transient,66,0,0,Check-Out,2/16/2017,David Case,David.Case@yahoo.com,812-838-5102,************9960
0,8,2017,February,7,15,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,80,0,1,Check-Out,2/16/2017,David Wolf,David.W@yandex.com,300-054-4806,************9300
0,0,2017,February,7,14,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241,,0,Transient,52.35,0,1,Check-Out,2/16/2017,Julie Drake,JDrake@mail.com,232-084-6925,************5363
0,5,2017,February,7,15,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,168,,0,Transient-Party,30,0,0,Check-Out,2/16/2017,Megan Walters,Megan.Walters21@gmail.com,595-034-3585,************1520
0,17,2017,February,7,15,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,2,No Deposit,250,,0,Transient,165,0,3,Check-Out,2/16/2017,Gregory Rowe,GRowe@gmail.com,417-348-2998,************2124
0,27,2017,February,7,14,0,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient,95,1,1,Check-Out,2/16/2017,Sarah Smith,Sarah_S14@verizon.com,888-700-4458,************6013
0,6,2017,February,6,9,2,5,1,0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,464,,0,Transient,47,0,0,Check-Out,2/16/2017,Curtis Robinson,Robinson.Curtis78@yahoo.com,974-539-0409,************3380
0,158,2017,February,7,13,1,2,1,1,0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,4,No Deposit,240,,0,Transient-Party,106,0,0,Check-Out,2/16/2017,Kenneth Gibson,KennethGibson40@outlook.com,827-711-5065,************1890
0,1,2017,February,7,12,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient-Party,57,0,1,Check-Out,2/16/2017,Wayne Carpenter,Carpenter_Wayne@hotmail.com,897-305-5552,************8841
0,5,2017,February,7,15,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,168,,0,Transient-Party,30,0,0,Check-Out,2/16/2017,Jeffrey Pierce,Jeffrey.P@verizon.com,637-315-5135,************6021
0,75,2017,February,7,12,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,,0,Transient-Party,66.5,0,2,Check-Out,2/16/2017,Mark Riddle,Mark_Riddle@zoho.com,493-305-2605,************1829
0,53,2017,February,7,13,1,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,43,0,1,Check-Out,2/16/2017,Dennis Woods,Dennis_W25@mail.com,304-904-9584,************4635
0,75,2017,February,7,12,2,2,3,1,0,BB,GBR,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,,0,Transient-Party,91.5,0,2,Check-Out,2/16/2017,Joseph Fowler,JosephFowler@hotmail.com,911-247-8056,************7167
0,2,2017,February,7,15,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,60,0,0,Check-Out,2/16/2017,Dr. Jenna Cooper MD,Dr..M37@outlook.com,837-070-8564,************5047
0,2,2017,February,7,16,0,1,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,55,0,1,Check-Out,2/17/2017,Amanda Evans,Evans_Amanda@protonmail.com,588-233-9181,************8359
0,3,2017,February,7,12,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,57,,0,Transient,42,0,0,Check-Out,2/17/2017,Francisco Rodriguez,Rodriguez_Francisco@yahoo.com,771-249-0074,************8525
0,1,2017,February,7,16,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,62,1,1,Check-Out,2/17/2017,Randall Smith,RSmith88@aol.com,911-127-0221,************6093
0,0,2017,February,7,16,0,1,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,87,1,2,Check-Out,2/17/2017,Jerry Odonnell,Jerry.Odonnell@hotmail.com,495-155-0701,************1358
0,9,2017,February,7,15,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,154,0,Transient,35,0,0,Check-Out,2/17/2017,Ralph Smith,RalphSmith@hotmail.com,809-863-4675,************6046
0,10,2017,February,6,9,2,6,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,95,,0,Transient,34,0,0,Check-Out,2/17/2017,Michael Doyle,Doyle.Michael89@verizon.com,725-509-6091,************5600
0,3,2017,February,7,13,1,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146,,0,Transient,32,0,0,Check-Out,2/17/2017,Steven Perez,SPerez@yahoo.com,607-555-8395,************3330
0,10,2017,February,8,20,1,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,1,A,A,0,No Deposit,146,,0,Transient,32,0,0,Check-Out,2/24/2017,Evelyn Lowe,Evelyn_L@hotmail.com,525-922-8583,************6439
0,17,2017,February,9,27,1,4,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,2,A,A,1,No Deposit,146,,0,Transient,32,0,0,Check-Out,3/4/2017,Susan Nielsen,Susan.N@outlook.com,150-263-5975,************6180
0,94,2017,February,7,13,1,3,2,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,62,0,0,Check-Out,2/17/2017,Jack Peck,JPeck@xfinity.com,342-751-9745,************6999
0,29,2017,February,7,14,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,48,0,1,Check-Out,2/17/2017,Ashley Cain,Ashley_Cain@yandex.com,395-754-5797,************9647
0,94,2017,February,7,13,1,3,1,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,44,0,0,Check-Out,2/17/2017,Katherine Schwartz,Schwartz.Katherine@aol.com,787-364-8738,************5743
0,31,2017,February,7,14,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,,0,Transient-Party,68,0,2,Check-Out,2/17/2017,Lisa Burns,Lisa_Burns58@hotmail.com,720-131-0029,************9577
0,31,2017,February,7,14,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient-Party,48,0,2,Check-Out,2/17/2017,Elizabeth Reese,Reese.Elizabeth75@mail.com,841-804-3717,************6916
0,0,2017,February,7,16,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,68,0,0,Check-Out,2/17/2017,Monica Donaldson,MonicaDonaldson@hotmail.com,545-132-0612,************5659
0,1,2017,February,7,17,0,2,2,0,0,BB,USA,Online TA,Direct,0,0,0,D,D,0,No Deposit,240,,0,Transient,68,0,1,Check-Out,2/19/2017,Suzanne Franklin MD,MD.Suzanne@yahoo.com,867-404-5462,************9412
0,5,2017,February,7,12,2,3,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,97.6,0,1,Check-Out,2/17/2017,Lisa Carter,Lisa.C@outlook.com,788-381-2720,************2019
0,6,2017,February,7,16,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,67,1,1,Check-Out,2/17/2017,Jason Hill,Jason.Hill@yandex.com,389-419-6751,************1889
0,94,2017,February,7,13,1,3,1,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,44,0,0,Check-Out,2/17/2017,Sierra Day,Sierra.D@comcast.net,571-736-4372,************1991
0,94,2017,February,7,13,1,3,1,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,44,0,0,Check-Out,2/17/2017,Eric Arellano,Eric_A31@xfinity.com,582-452-1865,************3004
0,2,2017,February,7,16,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,154,0,Transient,35,0,0,Check-Out,2/17/2017,Jonathan Martinez,Jonathan.M@outlook.com,561-109-9462,************1686
0,94,2017,February,7,13,1,3,2,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,62,0,0,Check-Out,2/17/2017,Kristina Wright,Wright_Kristina@outlook.com,893-569-6625,************1406
0,44,2017,February,7,15,0,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,85,1,0,Check-Out,2/17/2017,Andre Guerrero,Guerrero.Andre@yandex.com,744-007-9876,************9085
0,94,2017,February,7,13,1,3,2,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,62,0,0,Check-Out,2/17/2017,Derrick Lawrence,Derrick.Lawrence@yandex.com,294-443-0936,************2684
0,136,2017,February,6,11,2,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314,,0,Transient,39.44,0,0,Check-Out,2/17/2017,Jonathan Stark,Jonathan.Stark13@protonmail.com,857-865-8055,************3570
0,94,2017,February,7,13,1,3,1,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,44,0,0,Check-Out,2/17/2017,Allison Alvarado,Allison_Alvarado@mail.com,714-350-2792,************3458
0,94,2017,February,7,13,1,3,1,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,152,,0,Transient-Party,62,0,0,Check-Out,2/17/2017,Willie Martinez,WillieMartinez66@aol.com,321-632-1292,************1045
0,94,2017,February,7,13,1,3,2,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,62,0,0,Check-Out,2/17/2017,Christine Mcbride,Mcbride.Christine94@xfinity.com,959-512-3195,************6433
0,3,2017,February,7,16,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,1,No Deposit,,,0,Transient,43,0,0,Check-Out,2/17/2017,Jill Murray,Jill.M90@zoho.com,599-260-1698,************8838
0,94,2017,February,7,13,1,3,2,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,62,0,1,Check-Out,2/17/2017,Jessica Hurley,Jessica_H65@zoho.com,512-794-7688,************7543
0,3,2017,February,7,16,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,1,No Deposit,,,0,Transient,43,1,0,Check-Out,2/17/2017,Tamara Barnes,Tamara_Barnes55@comcast.net,261-478-4349,************2114
0,207,2017,February,7,13,1,3,2,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,2,No Deposit,152,,113,Transient-Party,31,0,0,Check-Out,2/17/2017,Cassandra Wilson,CassandraWilson40@yandex.com,869-116-1496,************1876
0,94,2017,February,7,13,1,3,1,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,44,0,0,Check-Out,2/17/2017,John Cook,Cook_John92@zoho.com,324-691-6976,************8423
0,94,2017,February,7,13,1,3,2,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,62,0,0,Check-Out,2/17/2017,Cynthia Adams,Cynthia_Adams@mail.com,152-839-2170,************1948
0,94,2017,February,7,13,1,3,1,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,44,0,0,Check-Out,2/17/2017,Claire Allen MD,ClaireMD@comcast.net,437-673-6122,************3856
0,94,2017,February,7,13,1,3,3,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,152,,0,Transient-Party,88,0,0,Check-Out,2/17/2017,Elizabeth Vargas,Elizabeth.Vargas@xfinity.com,916-543-9982,************5143
0,70,2017,February,7,12,2,3,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,,0,Transient,65.91,0,1,Check-Out,2/17/2017,Elizabeth Smith,Elizabeth_S@protonmail.com,203-861-2006,************4180
0,207,2017,February,7,13,1,3,1,0,0,HB,GBR,Groups,TA/TO,0,0,0,D,D,2,No Deposit,152,,113,Transient-Party,56,0,0,Check-Out,2/17/2017,Adam Barber,Adam.Barber@protonmail.com,695-622-1219,************7749
0,94,2017,February,7,13,1,3,3,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,88,0,0,Check-Out,2/17/2017,Tammy Nelson,TammyNelson@yahoo.com,268-036-5932,************9041
0,94,2017,February,7,13,1,3,2,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,62,0,1,Check-Out,2/17/2017,Rachel Johnson,Johnson.Rachel@att.com,448-891-0342,************5007
0,94,2017,February,7,13,1,3,1,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,44,0,0,Check-Out,2/17/2017,Nicholas Butler,NButler@verizon.com,942-829-8727,************7210
0,207,2017,February,7,13,1,3,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,E,E,0,No Deposit,152,,113,Transient-Party,78,0,1,Check-Out,2/17/2017,Kristen Roberts,Kristen_Roberts15@yahoo.com,769-155-0310,************6238
0,207,2017,February,7,13,1,3,3,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,152,,113,Transient-Party,88,0,0,Check-Out,2/17/2017,Stephanie Lambert,StephanieLambert@zoho.com,992-924-6370,************8054
0,214,2017,February,7,13,1,3,1,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240,,0,Transient,66.6,0,1,Check-Out,2/17/2017,Patricia Phillips,Patricia.P@hotmail.com,114-308-3729,************6560
0,94,2017,February,7,13,1,3,1,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,44,0,0,Check-Out,2/17/2017,Diana Johnson,Johnson.Diana@zoho.com,772-946-4526,************5352
0,94,2017,February,7,13,1,3,2,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,62,0,0,Check-Out,2/17/2017,Joshua Carrillo,JoshuaCarrillo@att.com,203-366-7660,************7023
0,94,2017,February,7,13,1,3,2,0,0,HB,GBR,Groups,TA/TO,0,0,0,D,D,0,No Deposit,152,,0,Transient-Party,70,0,1,Check-Out,2/17/2017,Jeffrey Williams,Jeffrey_W@comcast.net,757-453-0115,************1203
0,13,2017,February,7,13,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,87,1,1,Check-Out,2/17/2017,Deanna Robbins,Deanna_R@protonmail.com,793-750-6156,************4966
0,94,2017,February,7,13,1,3,2,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,62,0,0,Check-Out,2/17/2017,Courtney Faulkner,Faulkner.Courtney@aol.com,468-216-6215,************5988
0,204,2017,February,7,13,1,3,1,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,D,3,No Deposit,240,,0,Transient,53.85,0,2,Check-Out,2/17/2017,Jesse Alvarado,JAlvarado40@verizon.com,995-685-8646,************7333
0,94,2017,February,7,13,1,3,3,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,3,No Deposit,152,,0,Transient-Party,88,0,0,Check-Out,2/17/2017,Jennifer Lewis,Jennifer_Lewis14@yandex.com,711-956-4096,************5486
0,94,2017,February,7,13,1,3,2,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,62,0,0,Check-Out,2/17/2017,Sheri Chapman,Sheri.C@outlook.com,152-878-3815,************9848
0,94,2017,February,7,13,1,3,3,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,152,,0,Transient-Party,88,0,0,Check-Out,2/17/2017,Elizabeth Vega,EVega@gmail.com,595-801-9807,************2302
0,94,2017,February,7,13,1,3,2,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,62,0,0,Check-Out,2/17/2017,Heather Hernandez,HeatherHernandez@aol.com,873-962-1397,************2196
0,94,2017,February,7,13,1,3,3,0,0,HB,JAM,Groups,TA/TO,0,0,0,A,A,1,No Deposit,152,,0,Transient-Party,88,0,0,Check-Out,2/17/2017,Katherine Morales,Morales_Katherine12@xfinity.com,112-612-4252,************5324
0,94,2017,February,7,13,1,3,3,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,88,0,0,Check-Out,2/17/2017,Devin Donovan,DDonovan@gmail.com,769-224-6766,************5736
0,94,2017,February,7,13,1,3,1,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,44,0,0,Check-Out,2/17/2017,Darrell Perez,Darrell.P@protonmail.com,490-594-2779,************6007
0,94,2017,February,7,13,1,3,2,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,62,0,0,Check-Out,2/17/2017,Julie Mitchell,Julie.Mitchell@protonmail.com,291-112-2263,************4971
0,94,2017,February,7,13,1,3,2,0,0,HB,GBR,Complementary,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,0,0,0,Check-Out,2/17/2017,Ashley Russell,Ashley_Russell@aol.com,122-940-9566,************2028
0,94,2017,February,7,13,1,3,2,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,62,0,0,Check-Out,2/17/2017,Emily Le,Emily.Le@xfinity.com,843-451-4068,************5218
0,183,2017,February,7,14,0,3,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,314,,0,Transient,55.44,0,0,Check-Out,2/17/2017,Mrs. Alexis Miller,Miller_Mrs.@gmail.com,480-131-5701,************7246
0,32,2017,February,7,13,1,3,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241,,0,Transient,41.87,0,1,Check-Out,2/17/2017,Kathy Wilson,Wilson.Kathy@yandex.com,425-177-2041,************9826
0,94,2017,February,7,13,1,3,3,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient-Party,88,0,0,Check-Out,2/17/2017,Thomas King,Thomas.King@aol.com,387-044-7490,************2163
0,207,2017,February,7,13,1,3,1,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,113,Transient-Party,44,0,0,Check-Out,2/17/2017,Carol White,CWhite@yahoo.com,312-647-7723,************1491
0,94,2017,February,7,13,1,3,2,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,,0,Transient,62,0,0,Check-Out,2/17/2017,Robin Malone,Robin.Malone73@mail.com,292-241-2426,************9448
0,22,2017,February,7,13,1,3,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314,,0,Transient,46.4,0,0,Check-Out,2/17/2017,Amy Anderson,Amy_Anderson@yandex.com,333-723-1468,************1627
0,22,2017,February,7,13,1,3,1,2,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,314,,0,Transient,50.4,0,0,Check-Out,2/17/2017,Alexander Diaz,Diaz_Alexander@gmail.com,436-786-8546,************2978
0,245,2017,February,7,12,2,3,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,250,,0,Transient,55.8,0,0,Check-Out,2/17/2017,Debra Clark,DebraClark@yahoo.com,490-620-2397,************3933
0,245,2017,February,7,12,2,3,2,0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,250,,0,Transient,55.8,0,0,Check-Out,2/17/2017,Andrea Winters,Andrea_W25@yandex.com,525-832-1078,************3560
0,29,2017,February,7,15,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,48,0,1,Check-Out,2/18/2017,Ruth Moore,Ruth.Moore@gmail.com,656-238-5833,************5339
0,19,2017,February,6,11,2,5,1,1,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314,,0,Transient,46.4,0,1,Check-Out,2/18/2017,Brandon Green,BrandonGreen@protonmail.com,689-224-9646,************8180
0,19,2017,February,6,11,2,5,2,1,0,BB,CHN,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,314,,0,Transient,63,0,1,Check-Out,2/18/2017,Laura Owen,LOwen85@verizon.com,661-683-9411,************1525
0,12,2017,February,7,16,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,60,0,2,Check-Out,2/18/2017,Kathryn Johnson,KJohnson43@mail.com,577-036-3672,************6196
0,353,2017,February,6,11,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,32.4,0,1,Check-Out,2/18/2017,Karen Martinez,KMartinez@yandex.com,200-809-3006,************5570
0,63,2017,February,5,4,4,10,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,,0,Transient,39.84,0,1,Check-Out,2/18/2017,Scott Ortiz,Scott.Ortiz@protonmail.com,261-897-2570,************5438
0,84,2017,February,7,17,0,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314,,0,Transient,41.6,0,0,Check-Out,2/18/2017,Terry Zimmerman,Terry_Z64@yandex.com,661-619-8983,************2557
0,69,2017,February,7,16,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,42,0,2,Check-Out,2/18/2017,Jacob Murphy,Jacob.Murphy@yandex.com,778-826-2157,************2923
0,3,2017,February,7,13,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,,0,Transient,77,0,1,Check-Out,2/18/2017,Dr. Laura Parker,Dr._P@hotmail.com,578-977-0848,************9213
0,18,2017,February,6,11,2,5,2,1,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,C,0,No Deposit,171,,0,Transient,62.5,0,2,Check-Out,2/18/2017,Shelby Stokes,Shelby.Stokes55@verizon.com,461-176-7523,************1003
0,82,2017,February,7,14,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,,0,Transient,43.5,0,2,Check-Out,2/18/2017,Heather Flores,Heather.F@att.com,253-254-6552,************8500
0,27,2017,February,7,17,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,,0,Transient,95,0,2,Check-Out,2/18/2017,Kevin Neal,KevinNeal86@hotmail.com,949-283-5976,************5933
0,89,2017,February,7,15,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,242,,0,Transient,77.9,0,1,Check-Out,2/18/2017,Brad Hancock,Hancock_Brad@att.com,705-702-7920,************4169
0,0,2017,February,7,17,0,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240,,0,Transient-Party,110,0,1,Check-Out,2/18/2017,Nancy Peterson,Peterson.Nancy@yahoo.com,129-948-8620,************4944
0,0,2017,February,7,17,0,1,2,0,0,BB,AGO,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,,0,Transient-Party,67,1,1,Check-Out,2/18/2017,Brandon White,Brandon_White@mail.com,541-436-3026,************2388
0,19,2017,February,7,14,0,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient-Party,68,0,1,Check-Out,2/18/2017,Rachel Taylor,RTaylor22@att.com,930-993-9497,************1345
0,1,2017,February,7,14,0,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6,,0,Transient,42,0,0,Check-Out,2/18/2017,Julia Sanders,JSanders@comcast.net,579-095-9404,************5194
0,19,2017,February,7,14,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient-Party,68,0,1,Check-Out,2/18/2017,Tammy Robertson,TRobertson48@hotmail.com,150-271-0297,************7356
0,192,2017,January,2,14,10,25,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,,0,Transient,34,0,0,Check-Out,2/18/2017,Jack Hicks,JackHicks@gmail.com,790-886-1254,************2031
0,10,2017,February,7,15,0,3,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,467,,0,Transient,84.24,0,0,Check-Out,2/18/2017,Lisa Lara,Lisa_Lara@zoho.com,375-314-8096,************9296
0,11,2017,February,7,17,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,60,1,2,Check-Out,2/18/2017,Rachel Harvey,Rachel.Harvey@gmail.com,352-293-8664,************6816
0,30,2017,February,7,17,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,48,0,1,Check-Out,2/18/2017,Justin White,JWhite48@outlook.com,505-428-6692,************2298
0,89,2017,February,7,15,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,242,,0,Transient,84.9,1,1,Check-Out,2/18/2017,Dawn Archer,Dawn_A@xfinity.com,667-583-5020,************2078
